model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_48.pdb	-	1	-2.153	nan	nan	0.000	0.000	nan	0.000	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-2.153	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_14.pdb	-	2	-1.606	nan	nan	414.091	414.091	nan	27.248	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-1.606	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_30.pdb	-	3	-1.441	nan	nan	464.852	464.852	nan	37.935	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-1.441	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_10.pdb	-	4	-1.144	nan	nan	595.129	595.129	nan	47.729	-	-	-	0.000	0.000	0.000	1.715	0.000	0.000	0.000	-1.144	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_26.pdb	-	5	-1.081	nan	nan	263.517	263.517	nan	46.201	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-1.081	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_28.pdb	-	6	-0.903	nan	nan	450.685	450.685	nan	39.426	-	-	-	0.000	0.000	0.000	76.422	0.000	0.000	0.000	-0.903	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_47.pdb	-	7	-0.840	nan	nan	368.214	368.214	nan	51.874	-	-	-	0.000	0.000	0.000	21.900	0.000	0.000	0.000	-0.840	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_18.pdb	-	8	-0.810	nan	nan	455.390	455.390	nan	27.019	-	-	-	0.000	0.000	0.000	11.286	0.000	0.000	0.000	-0.810	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_9.pdb	-	9	-0.671	nan	nan	421.414	421.414	nan	17.992	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-0.671	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_37.pdb	-	10	-0.539	nan	nan	465.261	465.261	nan	34.069	-	-	-	0.000	0.000	0.000	1.249	0.000	0.000	0.000	-0.539	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_34.pdb	-	11	-0.516	nan	nan	262.632	262.632	nan	51.763	-	-	-	0.000	0.000	0.000	2.160	0.000	0.000	0.000	-0.516	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_49.pdb	-	12	-0.456	nan	nan	604.770	604.770	nan	37.438	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-0.456	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_8.pdb	-	13	-0.445	nan	nan	420.984	420.984	nan	44.395	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-0.445	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
