model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_1.pdb	-	1	132.010	0.000	1.000	0.000	0.000	1.000	0.000	-	-	-	3038.010	0.000	0.000	3675.990	0.000	0.000	0.000	17.082	0.000	-440.621	0.000	0.000	0.000	0.000	2496.640	-100.749	0.000	0.000
../06_emref/emref_7.pdb	-	2	144.672	18.859	0.000	36.850	40.130	0.019	19.911	-	-	-	2984.600	0.000	0.000	3227.800	0.000	0.000	0.000	4.755	0.000	-392.953	0.000	0.000	0.000	0.000	2511.690	-79.952	0.000	0.000
../06_emref/emref_12.pdb	-	3	146.107	30.246	0.000	76.302	62.798	0.005	28.649	-	-	-	3218.340	0.000	0.000	3546.170	0.000	0.000	0.000	8.055	0.000	-373.581	0.000	0.000	0.000	0.000	2735.690	-109.066	0.000	0.000
../06_emref/emref_3.pdb	-	4	155.036	28.965	0.000	71.410	56.197	0.006	29.570	-	-	-	3154.350	0.000	0.000	3496.270	0.000	0.000	0.000	24.784	0.000	-552.015	0.000	0.000	0.000	0.000	2527.550	-74.780	0.000	0.000
../06_emref/emref_2.pdb	-	5	157.636	28.891	0.000	70.944	51.914	0.006	28.575	-	-	-	3378.630	0.000	0.000	3328.180	0.000	0.000	0.000	21.724	0.000	-541.408	0.000	0.000	0.000	0.000	2743.550	-93.670	0.000	0.000
../06_emref/emref_5.pdb	-	6	159.754	28.955	0.000	70.880	48.389	0.006	28.878	-	-	-	3290.440	0.000	0.000	3192.510	0.000	0.000	0.000	20.686	0.000	-504.591	0.000	0.000	0.000	0.000	2696.790	-89.057	0.000	0.000
../06_emref/emref_14.pdb	-	7	163.830	28.726	0.000	72.776	51.190	0.005	28.605	-	-	-	3459.480	0.000	0.000	3774.220	0.000	0.000	0.000	18.402	0.000	-539.703	0.000	0.000	0.000	0.000	2827.200	-92.579	0.000	0.000
../06_emref/emref_4.pdb	-	8	168.303	24.872	0.031	62.119	47.353	0.018	25.160	-	-	-	3168.000	0.000	0.000	3166.930	0.000	0.000	0.000	29.564	0.000	-513.830	0.000	0.000	0.000	0.000	2578.870	-75.294	0.000	0.000
../06_emref/emref_13.pdb	-	9	169.518	27.291	0.000	72.963	54.147	0.005	26.984	-	-	-	3128.640	0.000	0.000	2918.340	0.000	0.000	0.000	14.843	0.000	-510.731	0.000	0.000	0.000	0.000	2561.870	-56.044	0.000	0.000
../06_emref/emref_6.pdb	-	10	175.462	14.598	0.000	35.836	26.979	0.021	17.104	-	-	-	3036.740	0.000	0.000	3050.220	0.000	0.000	0.000	26.142	0.000	-417.442	0.000	0.000	0.000	0.000	2548.430	-70.866	0.000	0.000
../06_emref/emref_27.pdb	-	11	181.350	16.665	0.000	41.219	39.115	0.016	16.018	-	-	-	3264.950	0.000	0.000	2992.290	0.000	0.000	0.000	-3.382	0.000	-314.007	0.000	0.000	0.000	0.000	2871.980	-78.961	0.000	0.000
../06_emref/emref_25.pdb	-	12	188.132	16.441	0.000	49.107	39.413	0.012	18.376	-	-	-	3276.460	0.000	0.000	3089.490	0.000	0.000	0.000	-4.325	0.000	-302.922	0.000	0.000	0.000	0.000	2898.930	-74.605	0.000	0.000
../06_emref/emref_31.pdb	-	13	190.446	12.861	0.000	41.155	24.384	0.018	16.173	-	-	-	3303.470	0.000	0.000	3310.960	0.000	0.000	0.000	5.790	0.000	-364.259	0.000	0.000	0.000	0.000	2866.370	-72.839	0.000	0.000
../06_emref/emref_19.pdb	-	14	192.223	3.882	0.354	13.307	8.203	0.258	3.964	-	-	-	3204.640	0.000	0.000	3113.080	0.000	0.000	0.000	18.491	0.000	-409.851	0.000	0.000	0.000	0.000	2730.030	-64.762	0.000	0.000
../06_emref/emref_10.pdb	-	15	193.320	12.537	0.000	36.264	27.048	0.022	12.209	-	-	-	3109.510	0.000	0.000	3152.700	0.000	0.000	0.000	14.883	0.000	-421.494	0.000	0.000	0.000	0.000	2639.800	-48.216	0.000	0.000
../06_emref/emref_8.pdb	-	16	204.229	30.110	0.000	68.064	55.500	0.006	29.382	-	-	-	3533.370	0.000	0.000	2710.550	0.000	0.000	0.000	21.621	0.000	-556.660	0.000	0.000	0.000	0.000	2917.320	-59.397	0.000	0.000
../06_emref/emref_11.pdb	-	17	205.807	16.905	0.000	35.156	33.603	0.021	19.920	-	-	-	3592.490	0.000	0.000	2734.170	0.000	0.000	0.000	4.677	0.000	-401.501	0.000	0.000	0.000	0.000	3113.180	-77.818	0.000	0.000
../06_emref/emref_18.pdb	-	18	206.134	29.184	0.000	74.797	56.327	0.005	28.911	-	-	-	3261.850	0.000	0.000	3071.500	0.000	0.000	0.000	8.967	0.000	-339.435	0.000	0.000	0.000	0.000	2861.280	-61.131	0.000	0.000
../06_emref/emref_22.pdb	-	19	209.465	28.914	0.000	70.955	48.797	0.006	28.562	-	-	-	3310.500	0.000	0.000	2635.570	0.000	0.000	0.000	9.525	0.000	-349.039	0.000	0.000	0.000	0.000	2900.160	-61.303	0.000	0.000
../06_emref/emref_9.pdb	-	20	210.246	17.106	0.000	47.611	34.678	0.013	18.791	-	-	-	3340.800	0.000	0.000	2895.790	0.000	0.000	0.000	32.534	0.000	-541.113	0.000	0.000	0.000	0.000	2751.550	-48.145	0.000	0.000
../06_emref/emref_20.pdb	-	21	211.696	28.993	0.008	69.216	53.486	0.008	27.370	-	-	-	3465.050	0.000	0.000	2885.850	0.000	0.000	0.000	9.117	0.000	-275.312	0.000	0.000	0.000	0.000	3100.870	-88.863	0.000	0.000
../06_emref/emref_23.pdb	-	22	212.066	27.860	0.000	64.614	54.188	0.007	27.692	-	-	-	3560.880	0.000	0.000	2777.780	0.000	0.000	0.000	6.883	0.000	-508.094	0.000	0.000	0.000	0.000	3003.500	-49.286	0.000	0.000
../06_emref/emref_17.pdb	-	23	216.346	27.298	0.000	64.258	48.654	0.007	27.540	-	-	-	3497.720	0.000	0.000	2935.800	0.000	0.000	0.000	16.947	0.000	-555.925	0.000	0.000	0.000	0.000	2902.610	-39.187	0.000	0.000
../06_emref/emref_38.pdb	-	24	218.659	24.405	0.000	58.674	55.315	0.008	25.051	-	-	-	3485.760	0.000	0.000	2673.360	0.000	0.000	0.000	-1.816	0.000	-254.956	0.000	0.000	0.000	0.000	3153.690	-77.109	0.000	0.000
../06_emref/emref_34.pdb	-	25	219.758	29.040	0.000	70.685	48.592	0.006	29.056	-	-	-	3370.050	0.000	0.000	3096.020	0.000	0.000	0.000	21.653	0.000	-337.309	0.000	0.000	0.000	0.000	2961.310	-71.438	0.000	0.000
../06_emref/emref_21.pdb	-	26	221.620	29.166	0.000	77.323	59.543	0.005	28.693	-	-	-	3519.840	0.000	0.000	2892.570	0.000	0.000	0.000	22.366	0.000	-410.663	0.000	0.000	0.000	0.000	3038.580	-70.598	0.000	0.000
../06_emref/emref_16.pdb	-	27	222.903	29.965	0.000	68.205	54.927	0.006	28.198	-	-	-	3544.690	0.000	0.000	2804.260	0.000	0.000	0.000	16.666	0.000	-428.943	0.000	0.000	0.000	0.000	3053.300	-62.443	0.000	0.000
../06_emref/emref_42.pdb	-	28	225.776	27.761	0.000	71.967	46.193	0.006	27.666	-	-	-	3296.110	0.000	0.000	2626.780	0.000	0.000	0.000	23.297	0.000	-294.854	0.000	0.000	0.000	0.000	2933.100	-68.162	0.000	0.000
../06_emref/emref_26.pdb	-	29	226.044	27.442	0.000	64.579	49.534	0.007	27.371	-	-	-	3566.870	0.000	0.000	2910.080	0.000	0.000	0.000	21.772	0.000	-445.150	0.000	0.000	0.000	0.000	3058.340	-63.385	0.000	0.000
../06_emref/emref_35.pdb	-	30	229.955	28.952	0.000	76.581	63.569	0.005	28.961	-	-	-	3467.780	0.000	0.000	2659.460	0.000	0.000	0.000	16.404	0.000	-316.008	0.000	0.000	0.000	0.000	3081.750	-70.026	0.000	0.000
../06_emref/emref_39.pdb	-	31	230.753	28.735	0.000	67.496	51.577	0.006	27.420	-	-	-	3419.130	0.000	0.000	2249.990	0.000	0.000	0.000	10.103	0.000	-261.741	0.000	0.000	0.000	0.000	3088.470	-68.915	0.000	0.000
../06_emref/emref_28.pdb	-	32	231.131	28.355	0.000	79.742	55.455	0.005	29.071	-	-	-	3532.080	0.000	0.000	2741.370	0.000	0.000	0.000	11.005	0.000	-317.514	0.000	0.000	0.000	0.000	3144.980	-69.578	0.000	0.000
../06_emref/emref_29.pdb	-	33	237.769	25.778	0.000	70.611	48.324	0.006	26.673	-	-	-	3616.820	0.000	0.000	2614.170	0.000	0.000	0.000	3.206	0.000	-350.770	0.000	0.000	0.000	0.000	3209.080	-56.965	0.000	0.000
../06_emref/emref_15.pdb	-	34	238.475	27.906	0.000	65.115	50.613	0.007	27.665	-	-	-	3692.390	0.000	0.000	2902.490	0.000	0.000	0.000	28.008	0.000	-465.591	0.000	0.000	0.000	0.000	3161.140	-65.654	0.000	0.000
../06_emref/emref_24.pdb	-	35	241.716	8.969	0.023	20.572	14.369	0.065	11.643	-	-	-	3643.700	0.000	0.000	2749.040	0.000	0.000	0.000	21.093	0.000	-401.033	0.000	0.000	0.000	0.000	3179.120	-63.541	0.000	0.000
../06_emref/emref_36.pdb	-	36	242.099	17.436	0.000	37.671	36.910	0.019	20.096	-	-	-	3561.210	0.000	0.000	2548.080	0.000	0.000	0.000	9.923	0.000	-328.582	0.000	0.000	0.000	0.000	3174.400	-58.228	0.000	0.000
../06_emref/emref_41.pdb	-	37	244.202	14.867	0.000	42.786	25.023	0.016	19.111	-	-	-	3606.510	0.000	0.000	2476.850	0.000	0.000	0.000	7.715	0.000	-334.510	0.000	0.000	0.000	0.000	3214.740	-57.261	0.000	0.000
../06_emref/emref_46.pdb	-	38	244.466	28.356	0.000	69.516	44.267	0.006	30.185	-	-	-	3586.380	0.000	0.000	2932.900	0.000	0.000	0.000	21.864	0.000	-372.954	0.000	0.000	0.000	0.000	3151.980	-61.445	0.000	0.000
../06_emref/emref_33.pdb	-	39	245.081	19.655	0.000	57.388	49.474	0.009	18.258	-	-	-	3523.590	0.000	0.000	2247.550	0.000	0.000	0.000	1.738	0.000	-283.812	0.000	0.000	0.000	0.000	3187.520	-52.254	0.000	0.000
