model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_1.pdb	-	1	83.497	0.000	1.000	0.000	0.000	1.000	0.000	-	-	-	2803.680	0.000	0.000	3699.850	0.000	0.000	0.000	8.880	0.000	-525.704	0.000	0.000	0.000	0.000	2177.370	-100.610	0.000	0.000
../06_emref/emref_10.pdb	-	2	146.155	3.709	0.279	9.063	7.135	0.296	3.749	-	-	-	2971.450	0.000	0.000	3238.500	0.000	0.000	0.000	21.373	0.000	-550.269	0.000	0.000	0.000	0.000	2358.880	-62.309	0.000	0.000
../06_emref/emref_2.pdb	-	3	153.666	2.954	0.393	7.007	6.125	0.398	2.776	-	-	-	2974.910	0.000	0.000	3056.870	0.000	0.000	0.000	26.838	0.000	-583.207	0.000	0.000	0.000	0.000	2337.680	-54.022	0.000	0.000
../06_emref/emref_19.pdb	-	4	157.598	32.464	0.000	68.285	60.215	0.006	30.574	-	-	-	2687.620	0.000	0.000	2806.170	0.000	0.000	0.000	21.866	0.000	-339.069	0.000	0.000	0.000	0.000	2283.340	-65.216	0.000	0.000
../06_emref/emref_3.pdb	-	5	164.079	21.455	0.000	46.024	44.865	0.013	21.227	-	-	-	3157.730	0.000	0.000	3434.710	0.000	0.000	0.000	28.252	0.000	-407.889	0.000	0.000	0.000	0.000	2651.480	-98.368	0.000	0.000
../06_emref/emref_9.pdb	-	6	166.838	19.607	0.000	39.517	36.959	0.017	20.589	-	-	-	2924.580	0.000	0.000	3121.500	0.000	0.000	0.000	6.439	0.000	-309.557	0.000	0.000	0.000	0.000	2544.880	-70.148	0.000	0.000
../06_emref/emref_12.pdb	-	7	170.855	20.650	0.000	42.167	41.460	0.015	20.799	-	-	-	3131.380	0.000	0.000	2810.490	0.000	0.000	0.000	14.921	0.000	-384.239	0.000	0.000	0.000	0.000	2666.780	-80.356	0.000	0.000
../06_emref/emref_17.pdb	-	8	172.043	29.982	0.036	65.637	55.712	0.018	29.068	-	-	-	3030.730	0.000	0.000	2401.000	0.000	0.000	0.000	5.692	0.000	-402.226	0.000	0.000	0.000	0.000	2572.220	-56.277	0.000	0.000
../06_emref/emref_5.pdb	-	9	173.180	35.440	0.021	71.830	66.767	0.012	35.328	-	-	-	3015.120	0.000	0.000	2753.890	0.000	0.000	0.000	11.006	0.000	-432.262	0.000	0.000	0.000	0.000	2529.980	-52.885	0.000	0.000
../06_emref/emref_30.pdb	-	10	176.812	11.261	0.000	27.559	22.091	0.035	11.450	-	-	-	2878.990	0.000	0.000	2613.180	0.000	0.000	0.000	25.912	0.000	-298.849	0.000	0.000	0.000	0.000	2502.920	-77.230	0.000	0.000
../06_emref/emref_24.pdb	-	11	179.005	20.307	0.000	41.582	36.579	0.015	22.418	-	-	-	3110.930	0.000	0.000	3078.700	0.000	0.000	0.000	12.483	0.000	-378.704	0.000	0.000	0.000	0.000	2663.390	-68.830	0.000	0.000
../06_emref/emref_22.pdb	-	12	181.647	17.180	0.000	36.247	35.736	0.020	16.012	-	-	-	3030.470	0.000	0.000	2511.180	0.000	0.000	0.000	16.608	0.000	-284.391	0.000	0.000	0.000	0.000	2664.950	-81.130	0.000	0.000
../06_emref/emref_37.pdb	-	13	183.185	29.004	0.000	67.253	51.786	0.006	27.302	-	-	-	3155.380	0.000	0.000	2527.850	0.000	0.000	0.000	23.084	0.000	-512.646	0.000	0.000	0.000	0.000	2589.820	-52.907	0.000	0.000
../06_emref/emref_13.pdb	-	14	183.237	16.576	0.007	45.645	33.141	0.016	17.944	-	-	-	3010.060	0.000	0.000	2351.490	0.000	0.000	0.000	13.193	0.000	-436.118	0.000	0.000	0.000	0.000	2530.210	-43.738	0.000	0.000
../06_emref/emref_18.pdb	-	15	185.707	28.496	0.021	70.822	52.542	0.013	26.019	-	-	-	3163.100	0.000	0.000	2600.480	0.000	0.000	0.000	7.677	0.000	-374.098	0.000	0.000	0.000	0.000	2725.540	-63.461	0.000	0.000
../06_emref/emref_39.pdb	-	16	186.066	33.200	0.014	69.516	61.557	0.010	30.867	-	-	-	2988.180	0.000	0.000	2632.880	0.000	0.000	0.000	-0.799	0.000	-221.515	0.000	0.000	0.000	0.000	2699.020	-67.650	0.000	0.000
../06_emref/emref_8.pdb	-	17	186.569	32.854	0.000	68.077	54.435	0.006	31.631	-	-	-	3301.890	0.000	0.000	3148.570	0.000	0.000	0.000	27.176	0.000	-474.875	0.000	0.000	0.000	0.000	2751.190	-75.821	0.000	0.000
../06_emref/emref_11.pdb	-	18	186.985	33.199	0.000	68.136	54.770	0.006	31.773	-	-	-	3454.460	0.000	0.000	3191.500	0.000	0.000	0.000	17.140	0.000	-461.900	0.000	0.000	0.000	0.000	2909.340	-83.221	0.000	0.000
../06_emref/emref_6.pdb	-	19	187.447	36.124	0.021	71.693	68.190	0.012	36.300	-	-	-	3080.280	0.000	0.000	2573.240	0.000	0.000	0.000	10.539	0.000	-376.872	0.000	0.000	0.000	0.000	2647.660	-55.746	0.000	0.000
../06_emref/emref_14.pdb	-	20	188.434	21.196	0.000	57.024	50.474	0.009	20.578	-	-	-	3372.150	0.000	0.000	2853.680	0.000	0.000	0.000	10.119	0.000	-397.053	0.000	0.000	0.000	0.000	2895.610	-79.489	0.000	0.000
../06_emref/emref_23.pdb	-	21	194.259	29.181	0.021	67.241	53.560	0.013	26.002	-	-	-	3086.920	0.000	0.000	3007.560	0.000	0.000	0.000	12.007	0.000	-299.034	0.000	0.000	0.000	0.000	2721.260	-66.632	0.000	0.000
../06_emref/emref_7.pdb	-	22	196.768	29.053	0.000	67.680	50.523	0.006	28.748	-	-	-	3569.900	0.000	0.000	2917.380	0.000	0.000	0.000	14.493	0.000	-374.889	0.000	0.000	0.000	0.000	3095.270	-99.737	0.000	0.000
../06_emref/emref_16.pdb	-	23	197.257	20.590	0.000	41.946	41.139	0.015	20.862	-	-	-	3295.720	0.000	0.000	2679.540	0.000	0.000	0.000	12.837	0.000	-335.621	0.000	0.000	0.000	0.000	2882.070	-78.027	0.000	0.000
