model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_4.pdb	-	1	221.207	0.000	1.000	0.000	0.000	1.000	0.000	-	-	-	4359.500	0.000	0.000	4190.260	0.000	0.000	0.000	9.334	0.000	-391.872	0.000	0.000	0.000	0.000	3821.930	-145.703	0.000	0.000
../06_emref/emref_2.pdb	-	2	224.813	19.244	0.000	51.301	41.463	0.011	22.671	-	-	-	4330.880	0.000	0.000	3972.870	0.000	0.000	0.000	9.463	0.000	-544.570	0.000	0.000	0.000	0.000	3677.480	-108.824	0.000	0.000
../06_emref/emref_1.pdb	-	3	233.477	30.923	0.000	75.780	60.408	0.005	30.832	-	-	-	4283.240	0.000	0.000	3915.160	0.000	0.000	0.000	23.867	0.000	-544.008	0.000	0.000	0.000	0.000	3629.320	-109.912	0.000	0.000
../06_emref/emref_15.pdb	-	4	267.309	13.120	0.000	34.270	29.542	0.024	14.073	-	-	-	4560.320	0.000	0.000	3503.820	0.000	0.000	0.000	8.170	0.000	-461.706	0.000	0.000	0.000	0.000	3994.060	-104.551	0.000	0.000
../06_emref/emref_16.pdb	-	5	277.578	0.953	0.693	2.013	1.605	0.784	0.940	-	-	-	4475.530	0.000	0.000	3734.370	0.000	0.000	0.000	5.768	0.000	-295.365	0.000	0.000	0.000	0.000	4063.500	-116.670	0.000	0.000
../06_emref/emref_6.pdb	-	6	278.372	24.144	0.000	57.406	55.904	0.008	24.527	-	-	-	4837.650	0.000	0.000	3642.320	0.000	0.000	0.000	21.642	0.000	-578.590	0.000	0.000	0.000	0.000	4147.740	-111.317	0.000	0.000
../06_emref/emref_14.pdb	-	7	288.476	1.284	0.721	3.540	2.358	0.717	1.369	-	-	-	4701.670	0.000	0.000	3894.040	0.000	0.000	0.000	13.832	0.000	-374.979	0.000	0.000	0.000	0.000	4206.170	-120.527	0.000	0.000
../06_emref/emref_5.pdb	-	8	290.537	27.031	0.000	65.061	47.696	0.007	27.556	-	-	-	4586.350	0.000	0.000	3349.450	0.000	0.000	0.000	11.865	0.000	-515.712	0.000	0.000	0.000	0.000	3993.820	-76.820	0.000	0.000
../06_emref/emref_7.pdb	-	9	292.203	25.900	0.028	63.344	45.208	0.016	27.231	-	-	-	4246.600	0.000	0.000	2905.300	0.000	0.000	0.000	25.868	0.000	-451.844	0.000	0.000	0.000	0.000	3726.800	-67.956	0.000	0.000
../06_emref/emref_12.pdb	-	10	296.176	24.749	0.000	58.308	44.424	0.008	25.385	-	-	-	4529.390	0.000	0.000	2693.730	0.000	0.000	0.000	11.851	0.000	-435.872	0.000	0.000	0.000	0.000	4012.080	-81.440	0.000	0.000
