model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_1.pdb	-	1	434.076	0.000	1.000	0.000	0.000	1.000	0.000	-	-	-	7724.120	0.000	0.000	6353.400	0.000	0.000	0.000	16.711	0.000	-1110.020	0.000	0.000	0.000	0.000	6481.060	-133.043	0.000	0.000
../06_emref/emref_4.pdb	-	2	528.811	45.360	0.000	68.519	68.070	0.005	42.113	-	-	-	7913.300	0.000	0.000	4811.920	0.000	0.000	0.000	19.406	0.000	-748.706	0.000	0.000	0.000	0.000	7032.410	-132.184	0.000	0.000
../06_emref/emref_3.pdb	-	3	551.854	45.332	0.009	68.780	67.853	0.008	42.247	-	-	-	7969.320	0.000	0.000	5079.460	0.000	0.000	0.000	16.421	0.000	-736.961	0.000	0.000	0.000	0.000	7118.250	-114.107	0.000	0.000
../06_emref/emref_7.pdb	-	4	563.546	45.454	0.005	69.123	68.007	0.007	42.395	-	-	-	7941.160	0.000	0.000	4874.730	0.000	0.000	0.000	11.957	0.000	-634.080	0.000	0.000	0.000	0.000	7191.370	-115.711	0.000	0.000
../06_emref/emref_16.pdb	-	5	583.788	45.695	0.019	69.900	68.923	0.011	42.702	-	-	-	7655.310	0.000	0.000	3919.420	0.000	0.000	0.000	3.837	0.000	-403.342	0.000	0.000	0.000	0.000	7147.060	-104.911	0.000	0.000
../06_emref/emref_6.pdb	-	6	588.187	45.300	0.009	68.552	67.735	0.009	42.179	-	-	-	7823.840	0.000	0.000	4442.250	0.000	0.000	0.000	16.382	0.000	-523.887	0.000	0.000	0.000	0.000	7194.150	-105.801	0.000	0.000
../06_emref/emref_9.pdb	-	7	594.975	6.119	0.047	14.286	12.717	0.122	6.457	-	-	-	7562.600	0.000	0.000	3566.190	0.000	0.000	0.000	30.170	0.000	-634.066	0.000	0.000	0.000	0.000	6863.890	-64.641	0.000	0.000
../06_emref/emref_5.pdb	-	8	601.478	44.744	0.000	68.763	67.760	0.005	41.930	-	-	-	8006.240	0.000	0.000	4359.690	0.000	0.000	0.000	14.858	0.000	-721.481	0.000	0.000	0.000	0.000	7215.050	-69.707	0.000	0.000
../06_emref/emref_2.pdb	-	9	633.360	44.853	0.000	69.272	67.694	0.005	42.081	-	-	-	8274.530	0.000	0.000	4388.850	0.000	0.000	0.000	33.345	0.000	-780.067	0.000	0.000	0.000	0.000	7423.040	-71.425	0.000	0.000
../06_emref/emref_10.pdb	-	10	633.746	45.283	0.005	68.550	67.750	0.007	42.127	-	-	-	8083.430	0.000	0.000	3611.320	0.000	0.000	0.000	11.620	0.000	-600.661	0.000	0.000	0.000	0.000	7416.680	-66.085	0.000	0.000
../06_emref/emref_11.pdb	-	11	636.433	6.438	0.140	16.696	14.458	0.132	7.015	-	-	-	8443.360	0.000	0.000	3973.940	0.000	0.000	0.000	5.070	0.000	-524.796	0.000	0.000	0.000	0.000	7810.550	-108.013	0.000	0.000
../06_emref/emref_15.pdb	-	12	641.970	10.297	0.000	21.427	21.069	0.052	10.039	-	-	-	8032.820	0.000	0.000	3531.700	0.000	0.000	0.000	24.060	0.000	-553.704	0.000	0.000	0.000	0.000	7404.490	-74.631	0.000	0.000
../06_emref/emref_19.pdb	-	13	647.024	45.339	0.009	68.522	68.148	0.009	42.138	-	-	-	7944.530	0.000	0.000	3383.810	0.000	0.000	0.000	13.233	0.000	-426.707	0.000	0.000	0.000	0.000	7442.500	-75.320	0.000	0.000
../06_emref/emref_13.pdb	-	14	662.743	45.162	0.000	69.176	67.993	0.005	42.155	-	-	-	8254.080	0.000	0.000	3276.030	0.000	0.000	0.000	24.918	0.000	-621.462	0.000	0.000	0.000	0.000	7569.330	-63.291	0.000	0.000
