model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_2.pdb	-	1	179.280	0.000	1.000	0.000	0.000	1.000	0.000	-	-	-	4186.890	0.000	0.000	4441.260	0.000	0.000	0.000	12.598	0.000	-638.113	0.000	0.000	0.000	0.000	3424.390	-124.385	0.000	0.000
../06_emref/emref_5.pdb	-	2	197.745	8.367	0.025	37.278	24.170	0.035	9.412	-	-	-	3850.650	0.000	0.000	4069.420	0.000	0.000	0.000	3.558	0.000	-518.035	0.000	0.000	0.000	0.000	3245.340	-87.271	0.000	0.000
../06_emref/emref_1.pdb	-	3	206.748	2.587	0.506	7.264	5.930	0.445	2.793	-	-	-	4346.930	0.000	0.000	4784.700	0.000	0.000	0.000	21.337	0.000	-584.929	0.000	0.000	0.000	0.000	3629.700	-132.296	0.000	0.000
../06_emref/emref_10.pdb	-	4	213.453	20.202	0.000	42.713	40.718	0.015	19.665	-	-	-	3915.280	0.000	0.000	3127.910	0.000	0.000	0.000	11.394	0.000	-438.808	0.000	0.000	0.000	0.000	3374.770	-101.707	0.000	0.000
../06_emref/emref_3.pdb	-	5	227.997	12.685	0.006	22.789	19.475	0.047	15.602	-	-	-	4098.690	0.000	0.000	4198.870	0.000	0.000	0.000	32.372	0.000	-587.719	0.000	0.000	0.000	0.000	3414.270	-96.700	0.000	0.000
../06_emref/emref_4.pdb	-	6	245.495	10.711	0.012	50.916	33.893	0.020	11.007	-	-	-	4407.500	0.000	0.000	3381.490	0.000	0.000	0.000	16.848	0.000	-594.776	0.000	0.000	0.000	0.000	3719.580	-93.148	0.000	0.000
../06_emref/emref_13.pdb	-	7	271.722	8.839	0.019	40.081	26.510	0.030	9.588	-	-	-	4574.880	0.000	0.000	3896.950	0.000	0.000	0.000	11.417	0.000	-484.948	0.000	0.000	0.000	0.000	3989.740	-100.194	0.000	0.000
../06_emref/emref_11.pdb	-	8	280.525	17.047	0.000	36.897	33.755	0.019	19.262	-	-	-	4659.450	0.000	0.000	4030.030	0.000	0.000	0.000	9.918	0.000	-432.521	0.000	0.000	0.000	0.000	4118.100	-108.834	0.000	0.000
../06_emref/emref_8.pdb	-	9	303.752	3.024	0.340	8.623	6.770	0.343	2.992	-	-	-	4567.840	0.000	0.000	3514.750	0.000	0.000	0.000	26.218	0.000	-464.885	0.000	0.000	0.000	0.000	4016.680	-86.272	0.000	0.000
../06_emref/emref_7.pdb	-	10	308.639	12.704	0.000	51.593	37.224	0.013	14.090	-	-	-	4449.820	0.000	0.000	3431.500	0.000	0.000	0.000	19.979	0.000	-473.661	0.000	0.000	0.000	0.000	3914.570	-61.590	0.000	0.000
