model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_7.pdb	-	1	249.244	0.000	1.000	0.000	0.000	1.000	0.000	-	-	-	4397.080	0.000	0.000	3217.560	0.000	0.000	0.000	4.431	0.000	-396.538	0.000	0.000	0.000	0.000	3884.960	-115.588	0.000	0.000
../06_emref/emref_2.pdb	-	2	251.558	13.954	0.000	32.466	33.989	0.025	19.314	-	-	-	4723.830	0.000	0.000	4090.750	0.000	0.000	0.000	9.188	0.000	-602.054	0.000	0.000	0.000	0.000	4012.180	-109.602	0.000	0.000
../06_emref/emref_13.pdb	-	3	269.723	24.305	0.000	66.714	37.660	0.007	30.898	-	-	-	4151.330	0.000	0.000	3525.080	0.000	0.000	0.000	3.567	0.000	-193.246	0.000	0.000	0.000	0.000	3847.760	-110.328	0.000	0.000
../06_emref/emref_4.pdb	-	4	270.423	23.539	0.000	73.027	44.582	0.006	29.663	-	-	-	4200.260	0.000	0.000	3696.110	0.000	0.000	0.000	4.611	0.000	-391.621	0.000	0.000	0.000	0.000	3732.750	-75.889	0.000	0.000
../06_emref/emref_18.pdb	-	5	276.863	20.032	0.037	62.691	34.766	0.020	24.899	-	-	-	4387.320	0.000	0.000	3197.560	0.000	0.000	0.000	-7.112	0.000	-312.959	0.000	0.000	0.000	0.000	3982.190	-92.165	0.000	0.000
../06_emref/emref_1.pdb	-	6	277.107	25.170	0.000	69.328	38.311	0.006	30.515	-	-	-	4213.580	0.000	0.000	3153.160	0.000	0.000	0.000	28.256	0.000	-559.704	0.000	0.000	0.000	0.000	3593.310	-60.566	0.000	0.000
../06_emref/emref_3.pdb	-	7	291.874	25.355	0.000	76.684	49.447	0.005	30.397	-	-	-	4415.910	0.000	0.000	2869.360	0.000	0.000	0.000	24.511	0.000	-562.610	0.000	0.000	0.000	0.000	3791.590	-61.706	0.000	0.000
../06_emref/emref_11.pdb	-	8	300.337	22.038	0.000	68.502	44.646	0.007	27.260	-	-	-	4461.160	0.000	0.000	3144.400	0.000	0.000	0.000	14.444	0.000	-426.434	0.000	0.000	0.000	0.000	3959.790	-74.936	0.000	0.000
../06_emref/emref_14.pdb	-	9	303.330	21.668	0.007	78.137	46.027	0.008	25.759	-	-	-	4652.730	0.000	0.000	3418.800	0.000	0.000	0.000	-9.055	0.000	-301.920	0.000	0.000	0.000	0.000	4258.310	-92.504	0.000	0.000
../06_emref/emref_5.pdb	-	10	304.949	21.615	0.000	68.647	36.359	0.007	27.579	-	-	-	4552.400	0.000	0.000	2872.780	0.000	0.000	0.000	21.371	0.000	-478.624	0.000	0.000	0.000	0.000	3997.830	-75.937	0.000	0.000
