model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_2.pdb	-	1	124.312	0.000	1.000	0.000	0.000	1.000	0.000	-	-	-	2780.660	0.000	0.000	3373.510	0.000	0.000	0.000	15.871	0.000	-451.166	0.000	0.000	0.000	0.000	2250.100	-79.391	0.000	0.000
../06_emref/emref_5.pdb	-	2	147.854	35.496	0.000	73.328	65.650	0.005	37.068	-	-	-	2797.740	0.000	0.000	2608.570	0.000	0.000	0.000	15.537	0.000	-352.043	0.000	0.000	0.000	0.000	2368.650	-77.048	0.000	0.000
../06_emref/emref_3.pdb	-	3	150.797	36.666	0.000	74.160	69.049	0.005	41.369	-	-	-	2794.730	0.000	0.000	2929.790	0.000	0.000	0.000	16.182	0.000	-335.376	0.000	0.000	0.000	0.000	2381.570	-77.783	0.000	0.000
../06_emref/emref_13.pdb	-	4	168.820	16.636	0.000	38.414	37.206	0.018	15.361	-	-	-	2970.150	0.000	0.000	2799.950	0.000	0.000	0.000	15.940	0.000	-319.339	0.000	0.000	0.000	0.000	2570.540	-80.267	0.000	0.000
../06_emref/emref_10.pdb	-	5	171.471	36.401	0.000	73.587	68.419	0.005	41.293	-	-	-	3103.980	0.000	0.000	2932.210	0.000	0.000	0.000	10.678	0.000	-317.627	0.000	0.000	0.000	0.000	2700.280	-86.079	0.000	0.000
../06_emref/emref_11.pdb	-	6	171.631	28.941	0.000	69.359	51.440	0.006	26.787	-	-	-	3087.080	0.000	0.000	3297.790	0.000	0.000	0.000	26.317	0.000	-422.102	0.000	0.000	0.000	0.000	2586.000	-78.974	0.000	0.000
../06_emref/emref_18.pdb	-	7	179.188	19.950	0.000	40.074	35.784	0.016	21.937	-	-	-	3069.840	0.000	0.000	2936.160	0.000	0.000	0.000	12.545	0.000	-334.981	0.000	0.000	0.000	0.000	2661.520	-73.344	0.000	0.000
../06_emref/emref_8.pdb	-	8	179.214	19.514	0.000	39.318	35.025	0.017	21.449	-	-	-	3070.450	0.000	0.000	3299.040	0.000	0.000	0.000	13.986	0.000	-332.473	0.000	0.000	0.000	0.000	2662.660	-75.322	0.000	0.000
../06_emref/emref_25.pdb	-	9	180.086	18.164	0.000	34.225	32.828	0.022	21.322	-	-	-	3248.910	0.000	0.000	2974.630	0.000	0.000	0.000	1.967	0.000	-341.765	0.000	0.000	0.000	0.000	2828.730	-78.419	0.000	0.000
../06_emref/emref_6.pdb	-	10	181.613	4.702	0.101	13.168	10.681	0.162	4.387	-	-	-	3383.400	0.000	0.000	3040.780	0.000	0.000	0.000	13.923	0.000	-415.047	0.000	0.000	0.000	0.000	2880.710	-87.641	0.000	0.000
../06_emref/emref_24.pdb	-	11	183.146	35.430	0.000	77.369	68.962	0.005	37.774	-	-	-	3027.060	0.000	0.000	3389.580	0.000	0.000	0.000	6.370	0.000	-208.758	0.000	0.000	0.000	0.000	2734.130	-84.178	0.000	0.000
../06_emref/emref_16.pdb	-	12	183.910	19.607	0.000	38.592	34.638	0.017	22.084	-	-	-	3298.980	0.000	0.000	3102.810	0.000	0.000	0.000	9.344	0.000	-271.474	0.000	0.000	0.000	0.000	2926.470	-101.037	0.000	0.000
../06_emref/emref_4.pdb	-	13	184.609	28.322	0.025	75.549	52.380	0.014	26.006	-	-	-	3223.890	0.000	0.000	3225.850	0.000	0.000	0.000	18.892	0.000	-336.667	0.000	0.000	0.000	0.000	2797.880	-89.338	0.000	0.000
../06_emref/emref_41.pdb	-	14	185.655	31.202	0.059	70.395	57.188	0.025	31.370	-	-	-	2929.960	0.000	0.000	2153.670	0.000	0.000	0.000	-0.275	0.000	-182.130	0.000	0.000	0.000	0.000	2677.190	-70.640	0.000	0.000
