model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_2.pdb	-	1	241.921	0.000	1.000	0.000	0.000	1.000	0.000	-	-	-	3841.750	0.000	0.000	2857.710	0.000	0.000	0.000	15.390	0.000	-438.037	0.000	0.000	0.000	0.000	3333.680	-70.036	0.000	0.000
../06_emref/emref_4.pdb	-	2	254.362	24.106	0.056	64.839	36.872	0.026	28.012	-	-	-	4154.450	0.000	0.000	3440.710	0.000	0.000	0.000	11.270	0.000	-470.677	0.000	0.000	0.000	0.000	3605.560	-78.217	0.000	0.000
../06_emref/emref_3.pdb	-	3	257.112	19.170	0.000	57.913	33.712	0.009	21.959	-	-	-	4317.580	0.000	0.000	2924.320	0.000	0.000	0.000	-13.637	0.000	-411.915	0.000	0.000	0.000	0.000	3827.040	-78.625	0.000	0.000
../06_emref/emref_24.pdb	-	4	261.423	17.792	0.047	51.857	31.618	0.027	19.681	-	-	-	4335.720	0.000	0.000	3266.460	0.000	0.000	0.000	2.351	0.000	-460.463	0.000	0.000	0.000	0.000	3792.850	-82.407	0.000	0.000
../06_emref/emref_6.pdb	-	5	262.766	15.238	0.065	39.146	32.264	0.040	15.271	-	-	-	4342.310	0.000	0.000	3128.540	0.000	0.000	0.000	-2.189	0.000	-363.616	0.000	0.000	0.000	0.000	3882.140	-96.553	0.000	0.000
../06_emref/emref_17.pdb	-	6	275.122	14.073	0.037	36.725	32.340	0.033	14.344	-	-	-	4477.040	0.000	0.000	3253.470	0.000	0.000	0.000	-9.093	0.000	-212.020	0.000	0.000	0.000	0.000	4143.930	-121.085	0.000	0.000
../06_emref/emref_21.pdb	-	7	291.062	14.054	0.019	36.558	32.367	0.027	14.322	-	-	-	4706.360	0.000	0.000	3395.230	0.000	0.000	0.000	-12.689	0.000	-229.787	0.000	0.000	0.000	0.000	4355.650	-120.928	0.000	0.000
../06_emref/emref_19.pdb	-	8	293.498	18.039	0.000	58.411	33.360	0.009	19.694	-	-	-	4752.820	0.000	0.000	3280.420	0.000	0.000	0.000	-2.446	0.000	-516.033	0.000	0.000	0.000	0.000	4160.660	-76.131	0.000	0.000
../06_emref/emref_9.pdb	-	9	293.633	11.599	0.019	35.291	29.644	0.030	12.873	-	-	-	4619.430	0.000	0.000	3784.220	0.000	0.000	0.000	21.804	0.000	-442.233	0.000	0.000	0.000	0.000	4075.530	-101.667	0.000	0.000
../06_emref/emref_26.pdb	-	10	297.678	16.833	0.000	50.734	32.842	0.012	18.651	-	-	-	4691.970	0.000	0.000	3363.930	0.000	0.000	0.000	-2.218	0.000	-414.948	0.000	0.000	0.000	0.000	4190.710	-86.311	0.000	0.000
../06_emref/emref_5.pdb	-	11	300.890	9.585	0.056	24.336	18.543	0.063	10.534	-	-	-	4442.820	0.000	0.000	2866.950	0.000	0.000	0.000	26.300	0.000	-672.367	0.000	0.000	0.000	0.000	3735.230	-35.219	0.000	0.000
../06_emref/emref_15.pdb	-	12	305.931	14.512	0.047	35.586	32.940	0.037	14.377	-	-	-	4898.580	0.000	0.000	3485.240	0.000	0.000	0.000	-9.707	0.000	-311.662	0.000	0.000	0.000	0.000	4475.040	-111.887	0.000	0.000
../06_emref/emref_8.pdb	-	13	307.377	22.542	0.000	63.451	41.672	0.007	24.883	-	-	-	4801.420	0.000	0.000	3630.020	0.000	0.000	0.000	10.733	0.000	-370.767	0.000	0.000	0.000	0.000	4321.310	-109.345	0.000	0.000
../06_emref/emref_10.pdb	-	14	321.714	10.767	0.000	26.933	17.648	0.037	15.884	-	-	-	4754.300	0.000	0.000	3094.650	0.000	0.000	0.000	4.580	0.000	-432.384	0.000	0.000	0.000	0.000	4250.090	-71.820	0.000	0.000
../06_emref/emref_18.pdb	-	15	323.465	23.280	0.000	69.829	44.428	0.006	25.226	-	-	-	4768.230	0.000	0.000	3327.340	0.000	0.000	0.000	-1.423	0.000	-270.819	0.000	0.000	0.000	0.000	4399.640	-97.771	0.000	0.000
../06_emref/emref_32.pdb	-	16	324.357	22.754	0.009	61.020	37.173	0.011	25.837	-	-	-	4618.520	0.000	0.000	3104.260	0.000	0.000	0.000	0.441	0.000	-179.710	0.000	0.000	0.000	0.000	4336.820	-101.994	0.000	0.000
../06_emref/emref_36.pdb	-	17	328.621	23.330	0.000	72.682	43.495	0.006	27.683	-	-	-	4552.210	0.000	0.000	2769.030	0.000	0.000	0.000	1.659	0.000	-238.708	0.000	0.000	0.000	0.000	4232.990	-80.517	0.000	0.000
../06_emref/emref_12.pdb	-	18	329.863	14.505	0.000	32.219	29.913	0.025	15.261	-	-	-	4898.580	0.000	0.000	3693.830	0.000	0.000	0.000	14.070	0.000	-421.810	0.000	0.000	0.000	0.000	4387.070	-89.704	0.000	0.000
../06_emref/emref_35.pdb	-	19	331.457	2.978	0.421	6.172	5.088	0.426	3.580	-	-	-	4690.590	0.000	0.000	3057.520	0.000	0.000	0.000	-6.000	0.000	-218.843	0.000	0.000	0.000	0.000	4383.920	-87.834	0.000	0.000
../06_emref/emref_13.pdb	-	20	333.280	23.290	0.000	67.330	37.455	0.007	27.578	-	-	-	4623.440	0.000	0.000	2661.820	0.000	0.000	0.000	13.889	0.000	-474.545	0.000	0.000	0.000	0.000	4100.850	-48.045	0.000	0.000
../06_emref/emref_1.pdb	-	21	335.582	16.969	0.000	47.649	30.945	0.013	22.544	-	-	-	4799.240	0.000	0.000	3048.480	0.000	0.000	0.000	14.874	0.000	-602.363	0.000	0.000	0.000	0.000	4158.130	-38.743	0.000	0.000
../06_emref/emref_7.pdb	-	22	336.405	17.724	0.000	45.440	35.017	0.014	20.227	-	-	-	4764.240	0.000	0.000	2731.430	0.000	0.000	0.000	16.932	0.000	-456.677	0.000	0.000	0.000	0.000	4241.950	-65.615	0.000	0.000
../06_emref/emref_23.pdb	-	23	337.746	26.579	0.000	74.383	48.770	0.005	28.142	-	-	-	4819.710	0.000	0.000	2828.080	0.000	0.000	0.000	11.487	0.000	-431.423	0.000	0.000	0.000	0.000	4318.860	-69.427	0.000	0.000
../06_emref/emref_33.pdb	-	24	349.231	3.014	0.505	9.102	6.765	0.390	3.717	-	-	-	4985.790	0.000	0.000	2993.000	0.000	0.000	0.000	7.763	0.000	-299.349	0.000	0.000	0.000	0.000	4589.200	-97.242	0.000	0.000
../06_emref/emref_22.pdb	-	25	352.821	16.492	0.000	59.678	36.142	0.009	17.794	-	-	-	4823.860	0.000	0.000	2587.270	0.000	0.000	0.000	10.808	0.000	-519.383	0.000	0.000	0.000	0.000	4267.980	-36.496	0.000	0.000
../06_emref/emref_41.pdb	-	26	356.523	26.073	0.000	71.790	46.546	0.006	30.473	-	-	-	4861.330	0.000	0.000	2888.570	0.000	0.000	0.000	-4.722	0.000	-267.483	0.000	0.000	0.000	0.000	4522.450	-71.391	0.000	0.000
../06_emref/emref_28.pdb	-	27	357.082	26.490	0.000	70.921	45.655	0.006	27.685	-	-	-	5046.760	0.000	0.000	3323.900	0.000	0.000	0.000	10.523	0.000	-332.299	0.000	0.000	0.000	0.000	4622.800	-91.657	0.000	0.000
../06_emref/emref_43.pdb	-	28	359.039	11.006	0.019	28.371	19.750	0.040	15.954	-	-	-	5074.210	0.000	0.000	3323.550	0.000	0.000	0.000	-2.474	0.000	-170.612	0.000	0.000	0.000	0.000	4791.820	-111.785	0.000	0.000
../06_emref/emref_29.pdb	-	29	362.215	17.773	0.000	48.753	35.642	0.012	19.083	-	-	-	4731.700	0.000	0.000	2732.140	0.000	0.000	0.000	0.407	0.000	-226.676	0.000	0.000	0.000	0.000	4439.000	-66.027	0.000	0.000
../06_emref/emref_25.pdb	-	30	365.434	10.120	0.000	37.827	26.841	0.023	9.423	-	-	-	4990.460	0.000	0.000	2607.070	0.000	0.000	0.000	3.113	0.000	-317.006	0.000	0.000	0.000	0.000	4600.130	-73.324	0.000	0.000
../06_emref/emref_27.pdb	-	31	366.229	14.560	0.000	29.963	24.315	0.028	18.302	-	-	-	5192.420	0.000	0.000	3126.220	0.000	0.000	0.000	15.805	0.000	-500.903	0.000	0.000	0.000	0.000	4622.880	-68.637	0.000	0.000
../06_emref/emref_14.pdb	-	32	367.619	15.923	0.009	38.576	30.128	0.021	17.831	-	-	-	5084.420	0.000	0.000	2801.550	0.000	0.000	0.000	9.414	0.000	-477.454	0.000	0.000	0.000	0.000	4552.220	-54.747	0.000	0.000
../06_emref/emref_37.pdb	-	33	368.920	15.555	0.000	45.883	38.044	0.014	17.471	-	-	-	4705.840	0.000	0.000	2438.770	0.000	0.000	0.000	11.880	0.000	-257.533	0.000	0.000	0.000	0.000	4386.270	-62.038	0.000	0.000
