model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_1.pdb	-	1	219.289	0.000	1.000	0.000	0.000	1.000	0.000	-	-	-	4192.920	0.000	0.000	3675.340	0.000	0.000	0.000	11.871	0.000	-509.755	0.000	0.000	0.000	0.000	3573.240	-109.923	0.000	0.000
../06_emref/emref_3.pdb	-	2	264.866	6.842	0.050	22.700	14.158	0.073	8.614	-	-	-	4561.860	0.000	0.000	3515.520	0.000	0.000	0.000	-3.326	0.000	-388.588	0.000	0.000	0.000	0.000	4063.000	-110.277	0.000	0.000
../06_emref/emref_4.pdb	-	3	269.088	20.190	0.031	62.376	32.781	0.018	22.556	-	-	-	4234.940	0.000	0.000	2951.060	0.000	0.000	0.000	0.725	0.000	-370.158	0.000	0.000	0.000	0.000	3783.690	-81.100	0.000	0.000
../06_emref/emref_6.pdb	-	4	269.630	22.467	0.006	54.954	43.414	0.011	26.950	-	-	-	4442.280	0.000	0.000	3383.670	0.000	0.000	0.000	15.628	0.000	-529.382	0.000	0.000	0.000	0.000	3828.540	-84.349	0.000	0.000
../06_emref/emref_22.pdb	-	5	274.863	11.600	0.000	39.292	25.070	0.020	15.131	-	-	-	4057.690	0.000	0.000	2760.750	0.000	0.000	0.000	1.974	0.000	-347.013	0.000	0.000	0.000	0.000	3647.200	-63.478	0.000	0.000
../06_emref/emref_2.pdb	-	6	283.553	13.610	0.038	37.592	32.097	0.033	15.147	-	-	-	4199.210	0.000	0.000	3063.610	0.000	0.000	0.000	9.648	0.000	-464.096	0.000	0.000	0.000	0.000	3681.920	-53.197	0.000	0.000
../06_emref/emref_10.pdb	-	7	284.534	15.085	0.006	38.962	34.147	0.021	17.652	-	-	-	4596.490	0.000	0.000	3207.990	0.000	0.000	0.000	16.700	0.000	-530.133	0.000	0.000	0.000	0.000	3980.570	-85.788	0.000	0.000
../06_emref/emref_11.pdb	-	8	284.712	21.391	0.025	70.556	35.006	0.015	22.906	-	-	-	4348.770	0.000	0.000	3537.280	0.000	0.000	0.000	10.174	0.000	-312.991	0.000	0.000	0.000	0.000	3938.040	-97.741	0.000	0.000
../06_emref/emref_28.pdb	-	9	287.413	14.259	0.038	34.147	33.280	0.036	16.777	-	-	-	4271.060	0.000	0.000	3081.820	0.000	0.000	0.000	8.564	0.000	-297.873	0.000	0.000	0.000	0.000	3884.500	-88.682	0.000	0.000
../06_emref/emref_9.pdb	-	10	287.792	21.142	0.000	64.556	44.385	0.007	24.702	-	-	-	4486.270	0.000	0.000	3395.330	0.000	0.000	0.000	19.580	0.000	-396.843	0.000	0.000	0.000	0.000	3988.380	-101.047	0.000	0.000
../06_emref/emref_13.pdb	-	11	290.372	15.838	0.000	48.501	30.220	0.013	23.866	-	-	-	4183.760	0.000	0.000	2913.610	0.000	0.000	0.000	5.623	0.000	-410.997	0.000	0.000	0.000	0.000	3721.340	-51.428	0.000	0.000
../06_emref/emref_12.pdb	-	12	291.278	16.800	0.044	53.406	33.169	0.026	18.967	-	-	-	4179.620	0.000	0.000	2548.530	0.000	0.000	0.000	-5.171	0.000	-237.773	0.000	0.000	0.000	0.000	3867.890	-73.958	0.000	0.000
