model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_1.pdb	-	1	114.765	0.000	1.000	0.000	0.000	1.000	0.000	-	-	-	3161.710	0.000	0.000	3624.090	0.000	0.000	0.000	7.881	0.000	-600.973	0.000	0.000	0.000	0.000	2471.650	-89.092	0.000	0.000
../06_emref/emref_8.pdb	-	2	129.211	31.956	0.000	70.909	63.272	0.005	31.503	-	-	-	2962.440	0.000	0.000	3534.230	0.000	0.000	0.000	10.736	0.000	-411.120	0.000	0.000	0.000	0.000	2455.780	-95.546	0.000	0.000
../06_emref/emref_6.pdb	-	3	143.193	28.609	0.028	68.048	53.352	0.015	26.750	-	-	-	3282.890	0.000	0.000	3434.390	0.000	0.000	0.000	12.894	0.000	-547.363	0.000	0.000	0.000	0.000	2647.010	-88.517	0.000	0.000
../06_emref/emref_21.pdb	-	4	143.372	17.201	0.000	42.565	35.036	0.015	18.538	-	-	-	3323.830	0.000	0.000	3683.510	0.000	0.000	0.000	1.012	0.000	-242.310	0.000	0.000	0.000	0.000	2939.960	-141.561	0.000	0.000
../06_emref/emref_2.pdb	-	5	144.877	27.559	0.035	71.461	53.548	0.017	26.125	-	-	-	3105.850	0.000	0.000	3327.510	0.000	0.000	0.000	2.121	0.000	-446.090	0.000	0.000	0.000	0.000	2581.150	-78.611	0.000	0.000
../06_emref/emref_3.pdb	-	6	153.427	25.430	0.021	65.816	48.554	0.014	25.053	-	-	-	3306.730	0.000	0.000	3596.860	0.000	0.000	0.000	4.209	0.000	-354.695	0.000	0.000	0.000	0.000	2841.520	-110.516	0.000	0.000
../06_emref/emref_16.pdb	-	7	162.356	37.691	0.000	78.089	76.783	0.004	38.170	-	-	-	3144.100	0.000	0.000	2773.680	0.000	0.000	0.000	15.506	0.000	-389.684	0.000	0.000	0.000	0.000	2664.790	-89.624	0.000	0.000
../06_emref/emref_14.pdb	-	8	169.823	17.830	0.000	44.446	41.490	0.014	19.015	-	-	-	3566.410	0.000	0.000	3502.130	0.000	0.000	0.000	-0.875	0.000	-360.454	0.000	0.000	0.000	0.000	3092.100	-113.852	0.000	0.000
../06_emref/emref_7.pdb	-	9	179.682	28.098	0.000	68.198	52.987	0.006	26.485	-	-	-	3220.870	0.000	0.000	2970.930	0.000	0.000	0.000	25.646	0.000	-544.822	0.000	0.000	0.000	0.000	2616.960	-59.087	0.000	0.000
../06_emref/emref_19.pdb	-	10	182.884	19.517	0.000	39.238	38.773	0.017	20.710	-	-	-	3428.560	0.000	0.000	3508.920	0.000	0.000	0.000	7.202	0.000	-423.940	0.000	0.000	0.000	0.000	2922.230	-82.386	0.000	0.000
../06_emref/emref_13.pdb	-	11	183.203	31.652	0.000	74.780	67.035	0.005	30.574	-	-	-	3369.180	0.000	0.000	2732.920	0.000	0.000	0.000	7.986	0.000	-322.708	0.000	0.000	0.000	0.000	2949.310	-97.160	0.000	0.000
../06_emref/emref_37.pdb	-	12	186.974	23.911	0.000	63.300	55.877	0.007	23.139	-	-	-	3099.750	0.000	0.000	2606.980	0.000	0.000	0.000	4.745	0.000	-253.334	0.000	0.000	0.000	0.000	2769.330	-77.079	0.000	0.000
../06_emref/emref_4.pdb	-	13	187.361	27.453	0.043	66.018	53.816	0.021	26.423	-	-	-	3170.810	0.000	0.000	2898.050	0.000	0.000	0.000	14.302	0.000	-445.292	0.000	0.000	0.000	0.000	2670.560	-54.964	0.000	0.000
../06_emref/emref_24.pdb	-	14	187.652	34.909	0.035	72.705	68.350	0.017	35.306	-	-	-	3123.690	0.000	0.000	2614.660	0.000	0.000	0.000	3.497	0.000	-301.046	0.000	0.000	0.000	0.000	2754.640	-68.005	0.000	0.000
../06_emref/emref_12.pdb	-	15	189.513	30.131	0.014	68.758	59.262	0.011	28.689	-	-	-	3097.160	0.000	0.000	2947.810	0.000	0.000	0.000	11.119	0.000	-291.214	0.000	0.000	0.000	0.000	2732.860	-73.079	0.000	0.000
../06_emref/emref_20.pdb	-	16	190.065	30.645	0.014	68.641	59.646	0.011	29.804	-	-	-	3255.230	0.000	0.000	3196.640	0.000	0.000	0.000	6.337	0.000	-305.358	0.000	0.000	0.000	0.000	2869.150	-80.723	0.000	0.000
../06_emref/emref_10.pdb	-	17	191.600	28.148	0.000	68.623	53.465	0.006	26.511	-	-	-	3335.950	0.000	0.000	2926.690	0.000	0.000	0.000	20.790	0.000	-526.058	0.000	0.000	0.000	0.000	2752.320	-57.573	0.000	0.000
../06_emref/emref_15.pdb	-	18	198.979	28.160	0.000	70.082	53.732	0.006	28.208	-	-	-	3486.220	0.000	0.000	3506.970	0.000	0.000	0.000	11.526	0.000	-376.350	0.000	0.000	0.000	0.000	3023.970	-85.898	0.000	0.000
../06_emref/emref_22.pdb	-	19	199.045	14.773	0.000	27.641	28.436	0.032	16.475	-	-	-	3172.290	0.000	0.000	2897.620	0.000	0.000	0.000	7.610	0.000	-259.892	0.000	0.000	0.000	0.000	2838.590	-73.816	0.000	0.000
../06_emref/emref_33.pdb	-	20	199.668	29.455	0.043	68.084	55.901	0.020	27.779	-	-	-	3366.810	0.000	0.000	2948.400	0.000	0.000	0.000	7.921	0.000	-328.072	0.000	0.000	0.000	0.000	2959.410	-79.319	0.000	0.000
../06_emref/emref_29.pdb	-	21	201.985	23.519	0.000	59.261	45.355	0.008	24.416	-	-	-	3537.860	0.000	0.000	3192.050	0.000	0.000	0.000	-0.037	0.000	-261.811	0.000	0.000	0.000	0.000	3176.650	-99.402	0.000	0.000
../06_emref/emref_9.pdb	-	22	203.309	19.608	0.000	40.918	36.876	0.016	21.051	-	-	-	3196.730	0.000	0.000	2781.850	0.000	0.000	0.000	10.877	0.000	-388.980	0.000	0.000	0.000	0.000	2758.300	-49.444	0.000	0.000
../06_emref/emref_26.pdb	-	23	204.543	10.776	0.021	29.835	27.426	0.038	9.862	-	-	-	3220.510	0.000	0.000	2874.190	0.000	0.000	0.000	5.490	0.000	-332.142	0.000	0.000	0.000	0.000	2831.800	-56.570	0.000	0.000
../06_emref/emref_28.pdb	-	24	213.190	10.404	0.021	29.852	26.578	0.039	9.791	-	-	-	3482.830	0.000	0.000	2879.960	0.000	0.000	0.000	0.093	0.000	-256.149	0.000	0.000	0.000	0.000	3142.720	-83.957	0.000	0.000
../06_emref/emref_23.pdb	-	25	213.986	17.417	0.099	46.125	34.445	0.046	19.846	-	-	-	3670.770	0.000	0.000	2785.750	0.000	0.000	0.000	-1.395	0.000	-388.287	0.000	0.000	0.000	0.000	3208.440	-74.039	0.000	0.000
../06_emref/emref_27.pdb	-	26	214.466	16.360	0.000	32.837	33.437	0.024	15.493	-	-	-	3110.000	0.000	0.000	2271.680	0.000	0.000	0.000	14.235	0.000	-291.634	0.000	0.000	0.000	0.000	2765.930	-52.442	0.000	0.000
../06_emref/emref_11.pdb	-	27	219.478	28.662	0.014	71.476	55.514	0.010	27.258	-	-	-	3471.980	0.000	0.000	2578.780	0.000	0.000	0.000	12.867	0.000	-437.045	0.000	0.000	0.000	0.000	2981.760	-53.178	0.000	0.000
../06_emref/emref_43.pdb	-	28	220.526	29.463	0.000	73.244	52.424	0.005	28.130	-	-	-	3468.900	0.000	0.000	2916.010	0.000	0.000	0.000	3.482	0.000	-283.013	0.000	0.000	0.000	0.000	3112.640	-73.244	0.000	0.000
../06_emref/emref_5.pdb	-	29	221.171	16.672	0.000	28.712	31.046	0.030	16.594	-	-	-	3253.280	0.000	0.000	2880.710	0.000	0.000	0.000	21.235	0.000	-391.903	0.000	0.000	0.000	0.000	2814.370	-47.011	0.000	0.000
../06_emref/emref_34.pdb	-	30	222.170	14.685	0.000	33.448	31.789	0.024	13.649	-	-	-	3472.770	0.000	0.000	2610.400	0.000	0.000	0.000	6.066	0.000	-281.820	0.000	0.000	0.000	0.000	3116.140	-74.809	0.000	0.000
../06_emref/emref_39.pdb	-	31	224.719	16.429	0.000	52.330	33.492	0.011	19.229	-	-	-	3222.380	0.000	0.000	2303.340	0.000	0.000	0.000	7.895	0.000	-211.386	0.000	0.000	0.000	0.000	2947.850	-63.137	0.000	0.000
../06_emref/emref_36.pdb	-	32	224.849	20.401	0.000	63.594	55.078	0.008	18.983	-	-	-	3477.140	0.000	0.000	2348.020	0.000	0.000	0.000	9.542	0.000	-303.048	0.000	0.000	0.000	0.000	3102.300	-71.798	0.000	0.000
../06_emref/emref_25.pdb	-	33	229.454	26.493	0.000	64.537	57.495	0.007	29.227	-	-	-	3589.480	0.000	0.000	2710.980	0.000	0.000	0.000	14.399	0.000	-357.586	0.000	0.000	0.000	0.000	3159.520	-72.376	0.000	0.000
../06_emref/emref_44.pdb	-	34	230.505	31.700	0.007	69.725	61.708	0.008	30.895	-	-	-	3267.630	0.000	0.000	2536.710	0.000	0.000	0.000	15.984	0.000	-236.440	0.000	0.000	0.000	0.000	2966.230	-64.954	0.000	0.000
../06_emref/emref_17.pdb	-	35	231.024	16.837	0.000	29.246	31.548	0.029	16.808	-	-	-	3127.010	0.000	0.000	2703.690	0.000	0.000	0.000	25.667	0.000	-414.480	0.000	0.000	0.000	0.000	2688.090	-24.449	0.000	0.000
../06_emref/emref_48.pdb	-	36	231.798	18.134	0.000	38.325	37.634	0.018	18.113	-	-	-	3295.610	0.000	0.000	2345.990	0.000	0.000	0.000	-3.483	0.000	-188.366	0.000	0.000	0.000	0.000	3050.640	-56.607	0.000	0.000
../06_emref/emref_46.pdb	-	37	236.390	16.435	0.000	31.501	32.528	0.025	15.664	-	-	-	3330.240	0.000	0.000	2281.400	0.000	0.000	0.000	5.703	0.000	-208.705	0.000	0.000	0.000	0.000	3060.940	-60.596	0.000	0.000
../06_emref/emref_32.pdb	-	38	238.956	29.726	0.000	68.112	55.127	0.006	30.330	-	-	-	3627.380	0.000	0.000	2937.890	0.000	0.000	0.000	13.415	0.000	-301.262	0.000	0.000	0.000	0.000	3249.180	-76.945	0.000	0.000
../06_emref/emref_38.pdb	-	39	242.215	24.005	0.000	69.311	57.276	0.006	23.410	-	-	-	3370.350	0.000	0.000	1942.050	0.000	0.000	0.000	12.826	0.000	-330.937	0.000	0.000	0.000	0.000	2997.950	-41.458	0.000	0.000
../06_emref/emref_30.pdb	-	40	248.432	29.696	0.000	70.069	60.189	0.006	28.674	-	-	-	3494.860	0.000	0.000	2221.770	0.000	0.000	0.000	10.556	0.000	-285.146	0.000	0.000	0.000	0.000	3155.130	-54.581	0.000	0.000
../06_emref/emref_18.pdb	-	41	252.041	30.092	0.000	67.899	55.398	0.006	30.709	-	-	-	3849.410	0.000	0.000	2620.720	0.000	0.000	0.000	9.731	0.000	-432.351	0.000	0.000	0.000	0.000	3360.900	-56.161	0.000	0.000
../06_emref/emref_45.pdb	-	42	253.345	17.129	0.000	35.490	33.712	0.021	16.813	-	-	-	3406.020	0.000	0.000	2315.280	0.000	0.000	0.000	9.347	0.000	-198.018	0.000	0.000	0.000	0.000	3151.010	-57.000	0.000	0.000
../06_emref/emref_35.pdb	-	43	253.629	31.817	0.007	70.767	61.990	0.008	30.687	-	-	-	3513.440	0.000	0.000	2284.970	0.000	0.000	0.000	11.449	0.000	-281.679	0.000	0.000	0.000	0.000	3178.930	-52.828	0.000	0.000
../06_emref/emref_31.pdb	-	44	256.461	12.301	0.035	28.968	27.780	0.043	11.972	-	-	-	3871.210	0.000	0.000	2700.440	0.000	0.000	0.000	13.111	0.000	-492.444	0.000	0.000	0.000	0.000	3333.480	-45.282	0.000	0.000
../06_emref/emref_47.pdb	-	45	256.987	15.402	0.000	32.170	30.596	0.025	14.896	-	-	-	3378.170	0.000	0.000	2428.520	0.000	0.000	0.000	10.121	0.000	-184.805	0.000	0.000	0.000	0.000	3139.380	-53.990	0.000	0.000
../06_emref/emref_41.pdb	-	46	269.014	32.257	0.007	70.254	61.698	0.008	32.492	-	-	-	3561.170	0.000	0.000	2247.020	0.000	0.000	0.000	5.656	0.000	-217.550	0.000	0.000	0.000	0.000	3294.370	-49.249	0.000	0.000
../06_emref/emref_42.pdb	-	47	269.252	31.992	0.000	69.023	57.308	0.006	31.810	-	-	-	3771.450	0.000	0.000	2436.180	0.000	0.000	0.000	4.582	0.000	-354.800	0.000	0.000	0.000	0.000	3375.140	-41.515	0.000	0.000
../06_emref/emref_40.pdb	-	48	282.054	31.137	0.000	70.318	56.186	0.006	30.891	-	-	-	3943.590	0.000	0.000	2747.480	0.000	0.000	0.000	10.497	0.000	-357.887	0.000	0.000	0.000	0.000	3534.480	-51.225	0.000	0.000
../06_emref/emref_50.pdb	-	49	285.074	14.931	0.000	25.294	26.825	0.037	15.050	-	-	-	3777.720	0.000	0.000	2481.400	0.000	0.000	0.000	10.230	0.000	-210.664	0.000	0.000	0.000	0.000	3506.260	-60.796	0.000	0.000
../06_emref/emref_49.pdb	-	50	295.308	18.669	0.000	37.892	36.992	0.018	19.716	-	-	-	3785.180	0.000	0.000	2386.430	0.000	0.000	0.000	8.198	0.000	-199.997	0.000	0.000	0.000	0.000	3533.770	-51.408	0.000	0.000
