model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_31.pdb	-	1	-3.121	nan	nan	0.000	0.000	nan	0.000	-	-	-	0.000	0.000	0.000	28.731	0.000	0.000	0.000	-3.121	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_46.pdb	-	2	-1.909	nan	nan	495.506	495.506	nan	28.640	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-1.909	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_10.pdb	-	3	-1.784	nan	nan	275.888	275.888	nan	21.746	-	-	-	0.000	0.000	0.000	28.640	0.000	0.000	0.000	-1.784	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_40.pdb	-	4	-1.770	nan	nan	485.677	485.677	nan	33.019	-	-	-	0.000	0.000	0.000	7.122	0.000	0.000	0.000	-1.770	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_16.pdb	-	5	-1.232	nan	nan	585.406	585.406	nan	33.004	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-1.232	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_3.pdb	-	6	-1.153	nan	nan	248.584	248.584	nan	13.405	-	-	-	0.000	0.000	0.000	12.705	0.000	0.000	0.000	-1.153	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_39.pdb	-	7	-1.048	nan	nan	502.145	502.145	nan	31.475	-	-	-	0.000	0.000	0.000	9.305	0.000	0.000	0.000	-1.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_42.pdb	-	8	-0.828	nan	nan	573.421	573.421	nan	33.235	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-0.828	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_9.pdb	-	9	-0.707	nan	nan	505.676	505.676	nan	49.105	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-0.707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_41.pdb	-	10	-0.677	nan	nan	599.646	599.646	nan	45.084	-	-	-	0.000	0.000	0.000	29.994	0.000	0.000	0.000	-0.677	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_36.pdb	-	11	-0.606	nan	nan	372.637	372.637	nan	28.672	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-0.606	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_15.pdb	-	12	-0.573	nan	nan	498.533	498.533	nan	36.594	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-0.573	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_34.pdb	-	13	-0.552	nan	nan	646.802	646.802	nan	35.671	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-0.552	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_45.pdb	-	14	-0.428	nan	nan	651.110	651.110	nan	47.339	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-0.428	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_35.pdb	-	15	-0.324	nan	nan	536.570	536.570	nan	30.378	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-0.324	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_22.pdb	-	16	-0.201	nan	nan	410.492	410.492	nan	31.243	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-0.201	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_5.pdb	-	17	-0.167	nan	nan	548.806	548.806	nan	32.000	-	-	-	0.000	0.000	0.000	45.578	0.000	0.000	0.000	-0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_50.pdb	-	18	-0.163	nan	nan	595.062	595.062	nan	36.668	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-0.163	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_7.pdb	-	19	-0.121	nan	nan	661.557	661.557	nan	35.252	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-0.121	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_30.pdb	-	20	-0.103	nan	nan	504.955	504.955	nan	39.508	-	-	-	0.000	0.000	0.000	1.533	0.000	0.000	0.000	-0.103	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_4.pdb	-	21	-0.089	nan	nan	490.725	490.725	nan	40.985	-	-	-	0.000	0.000	0.000	12.112	0.000	0.000	0.000	-0.089	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_2.pdb	-	22	-0.042	nan	nan	299.051	299.051	nan	17.627	-	-	-	0.000	0.000	0.000	0.029	0.000	0.000	0.000	-0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_44.pdb	-	23	-0.029	nan	nan	470.431	470.431	nan	23.186	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_8.pdb	-	24	0.012	nan	nan	667.471	667.471	nan	28.415	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_47.pdb	-	25	0.068	nan	nan	599.817	599.817	nan	42.392	-	-	-	0.000	0.000	0.000	23.374	0.000	0.000	0.000	0.068	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_18.pdb	-	26	0.093	nan	nan	599.742	599.742	nan	42.866	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	0.093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
