model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_3.pdb	-	1	-2.993	nan	nan	0.000	0.000	nan	0.000	-	-	-	0.000	0.000	0.000	31.159	0.000	0.000	0.000	-2.993	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_18.pdb	-	2	-2.828	nan	nan	393.162	393.162	nan	35.519	-	-	-	0.000	0.000	0.000	33.537	0.000	0.000	0.000	-2.828	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_7.pdb	-	3	-2.342	nan	nan	556.438	556.438	nan	24.952	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-2.342	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_35.pdb	-	4	-2.054	nan	nan	249.497	249.497	nan	33.861	-	-	-	0.000	0.000	0.000	19.366	0.000	0.000	0.000	-2.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_4.pdb	-	5	-1.986	nan	nan	409.561	409.561	nan	33.245	-	-	-	0.000	0.000	0.000	75.126	0.000	0.000	0.000	-1.986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_13.pdb	-	6	-1.853	nan	nan	550.815	550.815	nan	30.416	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-1.853	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_42.pdb	-	7	-1.848	nan	nan	566.359	566.359	nan	28.451	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-1.848	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_21.pdb	-	8	-1.722	nan	nan	502.357	502.357	nan	25.184	-	-	-	0.000	0.000	0.000	5.830	0.000	0.000	0.000	-1.722	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_50.pdb	-	9	-1.562	nan	nan	351.318	351.318	nan	37.777	-	-	-	0.000	0.000	0.000	-999999.000	0.000	0.000	0.000	-1.562	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
../06_emref/emref_28.pdb	-	10	-1.556	nan	nan	131.383	131.383	nan	18.895	-	-	-	0.000	0.000	0.000	2.037	0.000	0.000	0.000	-1.556	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
