model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_3.pdb	-	1	224.508	0.000	1.000	0.000	0.000	1.000	0.000	-	-	-	4246.940	0.000	0.000	3812.180	0.000	0.000	0.000	29.518	0.000	-640.662	0.000	0.000	0.000	0.000	3504.700	-101.572	0.000	0.000
../06_emref/emref_4.pdb	-	2	229.278	30.754	0.000	79.466	64.762	0.005	30.101	-	-	-	4169.570	0.000	0.000	3990.960	0.000	0.000	0.000	10.873	0.000	-351.285	0.000	0.000	0.000	0.000	3689.980	-128.296	0.000	0.000
../06_emref/emref_2.pdb	-	3	241.800	27.666	0.000	78.922	55.275	0.005	26.570	-	-	-	4507.770	0.000	0.000	3898.750	0.000	0.000	0.000	28.809	0.000	-678.794	0.000	0.000	0.000	0.000	3726.950	-102.027	0.000	0.000
../06_emref/emref_1.pdb	-	4	242.533	30.382	0.000	77.669	61.635	0.005	30.519	-	-	-	4622.730	0.000	0.000	4191.050	0.000	0.000	0.000	16.353	0.000	-584.958	0.000	0.000	0.000	0.000	3918.670	-119.102	0.000	0.000
../06_emref/emref_21.pdb	-	5	260.267	19.277	0.000	46.857	43.204	0.013	20.725	-	-	-	4035.890	0.000	0.000	3478.270	0.000	0.000	0.000	1.734	0.000	-223.693	0.000	0.000	0.000	0.000	3711.880	-100.317	0.000	0.000
../06_emref/emref_5.pdb	-	6	263.672	29.115	0.000	71.275	52.547	0.006	31.104	-	-	-	4388.400	0.000	0.000	3670.490	0.000	0.000	0.000	6.203	0.000	-447.566	0.000	0.000	0.000	0.000	3848.970	-91.858	0.000	0.000
../06_emref/emref_9.pdb	-	7	270.457	29.726	0.000	80.986	61.372	0.004	28.264	-	-	-	4177.700	0.000	0.000	3232.370	0.000	0.000	0.000	9.587	0.000	-396.385	0.000	0.000	0.000	0.000	3703.690	-77.623	0.000	0.000
../06_emref/emref_7.pdb	-	8	270.873	18.838	0.000	43.934	42.663	0.014	19.378	-	-	-	4206.690	0.000	0.000	3208.120	0.000	0.000	0.000	26.847	0.000	-435.288	0.000	0.000	0.000	0.000	3681.820	-89.586	0.000	0.000
../06_emref/emref_11.pdb	-	9	285.454	29.350	0.000	68.552	46.505	0.006	30.242	-	-	-	4281.420	0.000	0.000	3327.450	0.000	0.000	0.000	34.365	0.000	-493.621	0.000	0.000	0.000	0.000	3709.470	-78.329	0.000	0.000
../06_emref/emref_32.pdb	-	10	288.266	17.705	0.000	53.656	43.712	0.011	17.951	-	-	-	4673.560	0.000	0.000	3455.390	0.000	0.000	0.000	5.218	0.000	-455.942	0.000	0.000	0.000	0.000	4124.500	-93.120	0.000	0.000
../06_emref/emref_10.pdb	-	11	288.374	18.431	0.000	43.249	43.737	0.015	19.351	-	-	-	4284.700	0.000	0.000	2908.770	0.000	0.000	0.000	4.245	0.000	-251.678	0.000	0.000	0.000	0.000	3939.020	-94.005	0.000	0.000
