model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_2.pdb	-	1	98.611	0.000	1.000	0.000	0.000	1.000	0.000	-	-	-	3498.440	0.000	0.000	4535.440	0.000	0.000	0.000	6.869	0.000	-627.469	0.000	0.000	0.000	0.000	2738.360	-132.608	0.000	0.000
../06_emref/emref_1.pdb	-	2	115.918	29.825	0.000	72.950	57.597	0.005	28.182	-	-	-	3119.870	0.000	0.000	3820.170	0.000	0.000	0.000	22.557	0.000	-464.488	0.000	0.000	0.000	0.000	2529.650	-125.729	0.000	0.000
../06_emref/emref_3.pdb	-	3	132.062	34.795	0.000	73.597	63.646	0.005	31.656	-	-	-	3210.060	0.000	0.000	3533.390	0.000	0.000	0.000	14.224	0.000	-641.897	0.000	0.000	0.000	0.000	2493.380	-74.789	0.000	0.000
../06_emref/emref_4.pdb	-	4	144.016	36.676	0.000	80.503	78.647	0.004	34.934	-	-	-	3051.520	0.000	0.000	3189.220	0.000	0.000	0.000	9.470	0.000	-492.563	0.000	0.000	0.000	0.000	2486.860	-72.094	0.000	0.000
../06_emref/emref_6.pdb	-	5	147.898	29.281	0.013	70.495	54.492	0.010	28.158	-	-	-	3253.320	0.000	0.000	3714.050	0.000	0.000	0.000	16.386	0.000	-491.809	0.000	0.000	0.000	0.000	2666.050	-95.459	0.000	0.000
../06_emref/emref_10.pdb	-	6	151.061	18.893	0.019	47.562	40.544	0.019	17.201	-	-	-	3271.020	0.000	0.000	3243.250	0.000	0.000	0.000	11.636	0.000	-394.736	0.000	0.000	0.000	0.000	2767.550	-108.730	0.000	0.000
../06_emref/emref_5.pdb	-	7	157.024	21.854	0.000	61.149	51.702	0.008	20.629	-	-	-	3398.970	0.000	0.000	3470.240	0.000	0.000	0.000	19.707	0.000	-621.043	0.000	0.000	0.000	0.000	2699.550	-78.372	0.000	0.000
../06_emref/emref_14.pdb	-	8	182.633	5.764	0.090	16.870	12.596	0.119	5.695	-	-	-	3621.340	0.000	0.000	3551.140	0.000	0.000	0.000	20.528	0.000	-444.475	0.000	0.000	0.000	0.000	3065.730	-111.134	0.000	0.000
../06_emref/emref_13.pdb	-	9	189.525	31.716	0.000	76.346	57.484	0.005	28.329	-	-	-	3531.710	0.000	0.000	3124.370	0.000	0.000	0.000	2.544	0.000	-341.340	0.000	0.000	0.000	0.000	3092.450	-97.922	0.000	0.000
../06_emref/emref_43.pdb	-	10	189.632	28.857	0.013	64.801	52.052	0.011	28.397	-	-	-	3245.260	0.000	0.000	2603.290	0.000	0.000	0.000	-3.271	0.000	-306.850	0.000	0.000	0.000	0.000	2868.160	-70.254	0.000	0.000
