model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_4.pdb	-	1	271.566	0.000	1.000	0.000	0.000	1.000	0.000	-	-	-	4480.660	0.000	0.000	3347.170	0.000	0.000	0.000	-3.246	0.000	-442.839	0.000	0.000	0.000	0.000	3953.140	-84.687	0.000	0.000
../06_emref/emref_6.pdb	-	2	278.231	17.297	0.000	65.115	42.257	0.008	19.306	-	-	-	4599.940	0.000	0.000	3300.730	0.000	0.000	0.000	-11.424	0.000	-418.759	0.000	0.000	0.000	0.000	4094.600	-86.587	0.000	0.000
../06_emref/emref_17.pdb	-	3	281.143	21.568	0.047	65.677	34.742	0.023	26.816	-	-	-	4514.160	0.000	0.000	3561.760	0.000	0.000	0.000	-9.534	0.000	-249.574	0.000	0.000	0.000	0.000	4153.770	-110.824	0.000	0.000
../06_emref/emref_3.pdb	-	4	288.707	21.062	0.000	55.791	40.391	0.009	22.754	-	-	-	4607.840	0.000	0.000	3647.950	0.000	0.000	0.000	-0.057	0.000	-471.128	0.000	0.000	0.000	0.000	4058.920	-77.794	0.000	0.000
../06_emref/emref_2.pdb	-	5	293.725	25.117	0.000	72.035	46.780	0.006	26.837	-	-	-	4394.040	0.000	0.000	3461.790	0.000	0.000	0.000	16.932	0.000	-435.205	0.000	0.000	0.000	0.000	3883.260	-75.570	0.000	0.000
../06_emref/emref_15.pdb	-	6	296.384	10.813	0.008	53.119	29.555	0.017	11.925	-	-	-	4427.360	0.000	0.000	3040.400	0.000	0.000	0.000	10.777	0.000	-334.969	0.000	0.000	0.000	0.000	4002.260	-90.136	0.000	0.000
../06_emref/emref_13.pdb	-	7	298.406	11.542	0.047	37.864	24.268	0.037	14.241	-	-	-	4569.710	0.000	0.000	3502.610	0.000	0.000	0.000	6.341	0.000	-314.661	0.000	0.000	0.000	0.000	4153.070	-101.974	0.000	0.000
../06_emref/emref_8.pdb	-	8	307.644	24.949	0.000	71.762	49.923	0.006	25.683	-	-	-	4411.680	0.000	0.000	3319.490	0.000	0.000	0.000	16.422	0.000	-376.736	0.000	0.000	0.000	0.000	3960.340	-74.599	0.000	0.000
../06_emref/emref_9.pdb	-	9	314.618	20.171	0.000	63.847	43.530	0.008	22.838	-	-	-	4868.450	0.000	0.000	3725.230	0.000	0.000	0.000	16.089	0.000	-425.911	0.000	0.000	0.000	0.000	4339.410	-103.133	0.000	0.000
../06_emref/emref_31.pdb	-	10	315.542	15.757	0.000	50.254	38.706	0.012	17.678	-	-	-	4445.340	0.000	0.000	3038.120	0.000	0.000	0.000	21.407	0.000	-335.059	0.000	0.000	0.000	0.000	4026.890	-83.388	0.000	0.000
