model	md5	caprieval_rank	score	irmsd	fnat	lrmsd	ilrmsd	dockq	rmsd	cluster_id	cluster_ranking	model-cluster_ranking	air	angles	bonds	bsa	cdih	coup	dani	desolv	dihe	elec	improper	rdcs	rg	sym	total	vdw	vean	xpcs
../06_emref/emref_3.pdb	-	1	213.901	0.000	1.000	0.000	0.000	1.000	0.000	-	-	-	3840.880	0.000	0.000	3952.440	0.000	0.000	0.000	18.416	0.000	-455.223	0.000	0.000	0.000	0.000	3288.100	-97.558	0.000	0.000
../06_emref/emref_2.pdb	-	2	215.900	24.620	0.000	90.567	48.701	0.004	25.253	-	-	-	3664.950	0.000	0.000	3383.090	0.000	0.000	0.000	32.189	0.000	-442.364	0.000	0.000	0.000	0.000	3128.270	-94.312	0.000	0.000
../06_emref/emref_1.pdb	-	3	234.748	2.033	0.514	10.136	5.599	0.426	2.045	-	-	-	4078.400	0.000	0.000	3825.940	0.000	0.000	0.000	23.547	0.000	-531.513	0.000	0.000	0.000	0.000	3456.550	-90.336	0.000	0.000
../06_emref/emref_6.pdb	-	4	253.166	28.642	0.000	114.630	53.465	0.003	28.231	-	-	-	4277.730	0.000	0.000	3512.670	0.000	0.000	0.000	16.424	0.000	-475.989	0.000	0.000	0.000	0.000	3705.900	-95.833	0.000	0.000
../06_emref/emref_17.pdb	-	5	266.727	23.086	0.000	85.317	36.385	0.005	24.575	-	-	-	4292.800	0.000	0.000	3537.730	0.000	0.000	0.000	8.441	0.000	-353.840	0.000	0.000	0.000	0.000	3838.730	-100.226	0.000	0.000
../06_emref/emref_9.pdb	-	6	266.860	7.690	0.014	22.985	15.692	0.057	7.886	-	-	-	4072.760	0.000	0.000	3013.180	0.000	0.000	0.000	20.253	0.000	-410.085	0.000	0.000	0.000	0.000	3584.020	-78.652	0.000	0.000
../06_emref/emref_7.pdb	-	7	270.808	20.135	0.020	85.840	36.148	0.012	22.626	-	-	-	4434.700	0.000	0.000	3607.550	0.000	0.000	0.000	12.184	0.000	-499.648	0.000	0.000	0.000	0.000	3850.130	-84.917	0.000	0.000
../06_emref/emref_10.pdb	-	8	271.307	5.999	0.068	15.908	12.401	0.116	5.738	-	-	-	4150.490	0.000	0.000	3400.810	0.000	0.000	0.000	22.202	0.000	-442.284	0.000	0.000	0.000	0.000	3630.710	-77.487	0.000	0.000
../06_emref/emref_11.pdb	-	9	273.550	25.122	0.000	92.125	50.058	0.004	26.356	-	-	-	4195.870	0.000	0.000	3339.770	0.000	0.000	0.000	25.214	0.000	-439.858	0.000	0.000	0.000	0.000	3672.730	-83.280	0.000	0.000
../06_emref/emref_8.pdb	-	10	288.950	24.402	0.014	87.385	37.574	0.009	25.092	-	-	-	4231.370	0.000	0.000	3511.730	0.000	0.000	0.000	25.455	0.000	-419.842	0.000	0.000	0.000	0.000	3735.850	-75.674	0.000	0.000
../06_emref/emref_27.pdb	-	11	290.061	27.889	0.000	109.138	57.076	0.003	29.451	-	-	-	4234.380	0.000	0.000	3167.170	0.000	0.000	0.000	39.300	0.000	-436.731	0.000	0.000	0.000	0.000	3712.320	-85.331	0.000	0.000
../06_emref/emref_20.pdb	-	12	294.731	26.679	0.020	97.139	39.550	0.010	26.931	-	-	-	4207.180	0.000	0.000	2855.350	0.000	0.000	0.000	17.258	0.000	-367.223	0.000	0.000	0.000	0.000	3770.160	-69.800	0.000	0.000
